#Fusion Events Log:
#evnt, fam1, fam2, gen, spliceLoc
0	0	1	0	233
1	13	1	0	75
2	10	11	4	108
3	0	0	2	157
4	2	1	3	210
5	0	12	0	207
6	11	10	4	121
7	5	7	1	141
8	13	9	4	101
9	12	17	2	123
10	3	12	1	194
11	17	1	3	180
12	0	0	0	242
13	15	19	4	131
14	1	1	1	185
15	15	19	1	64
16	19	5	1	117
17	11	11	1	244
18	19	8	1	97
19	6	8	1	97
20	15	15	2	147
21	8	7	1	235
22	5	5	1	147
23	3	18	2	168
24	4	14	1	58
25	17	17	2	96
26	4	17	0	54
27	12	16	2	105
28	0	14	2	190
29	16	16	4	115
30	15	5	3	141
31	15	18	3	124
32	2	4	1	106
33	19	7	4	239
34	15	2	3	217
35	6	2	2	237
36	2	0	3	208
37	4	0	1	184
38	5	2	1	220
39	13	10	4	173
40	18	15	1	232
41	7	9	4	123
42	18	10	4	88
43	4	15	0	186
44	2	18	2	194
45	2	0	1	133
46	1	8	4	154
47	17	10	4	177
48	9	2	3	79
49	9	15	0	104
50	3	0	1	137
51	9	16	0	73
52	18	18	1	240
53	9	10	2	61
54	7	4	4	124
55	0	6	0	58
56	0	12	0	214
57	14	7	2	109
58	1	19	3	154
59	14	12	1	186
60	10	15	4	78
61	14	12	0	175
62	1	4	0	242
63	8	17	1	55
64	14	7	2	113
65	7	5	2	62
66	8	0	1	77
67	10	11	0	51
68	13	6	3	168
69	13	18	0	73
70	3	15	3	188
71	12	12	4	247
72	6	6	4	71
73	3	16	0	225
74	6	12	3	123
75	15	19	2	180
76	10	13	2	147
77	15	3	0	66
78	7	15	3	142
79	14	8	1	249
80	13	16	1	71
81	3	0	4	73
82	4	10	0	119
83	15	9	1	125
84	10	6	0	79
85	14	19	0	148
86	18	11	2	214
87	7	0	1	148
88	0	1	4	132
89	3	6	3	239
90	2	15	3	143
91	9	1	1	229
92	10	6	2	58
93	14	4	1	91
94	6	14	2	92
95	16	0	2	128
96	10	13	0	121
97	8	8	3	238
98	2	8	2	116
99	12	15	3	212
100	6	8	3	144
101	7	9	2	67
102	6	18	1	131
103	6	18	1	111
104	19	9	4	206
105	2	3	2	109
106	16	0	4	169
107	9	3	3	151
108	2	12	1	135
109	8	0	1	235
110	19	13	3	185
111	14	14	3	139
112	11	5	1	138
113	12	5	3	67
114	14	2	2	61
115	8	10	2	123
116	10	8	0	164
117	16	14	4	54
118	2	19	2	164
119	17	17	4	247
120	10	0	2	83
121	11	11	4	168
122	7	5	3	74
123	3	9	0	233
124	13	9	1	217
125	11	3	3	145
126	4	2	0	90
127	12	8	0	121
128	14	11	2	219
129	6	0	1	200
130	19	5	2	222
131	3	19	2	136
132	6	16	2	246
133	7	4	3	223
134	10	9	2	122
135	3	8	2	139
136	17	1	3	144
137	10	19	4	146
138	9	4	4	167
139	4	5	4	170
140	10	6	2	149
141	6	4	4	65
142	7	16	4	211
143	15	6	1	224
144	19	13	2	126
145	16	1	3	51
146	2	11	3	160
147	15	2	3	184
148	11	8	0	225
149	2	5	2	74
150	10	11	3	216
151	3	9	4	222
152	8	12	0	149
153	2	11	2	188
154	4	16	4	82
155	0	7	3	245
156	4	4	1	196
157	5	15	3	207
158	5	7	3	107
159	8	5	4	51
160	15	2	3	139
161	2	8	2	50
162	6	16	3	177
163	5	12	1	100
164	12	3	3	198
165	11	17	3	81
166	7	2	4	51
167	14	9	0	118
168	14	7	4	97
169	16	13	3	149
170	14	9	2	157
171	18	2	3	243
172	11	11	1	227
173	19	15	0	50
174	7	18	1	135
175	12	14	1	176
176	4	16	0	217
177	4	16	2	118
178	11	5	3	180
179	19	8	3	207
180	15	7	2	180
181	6	18	3	217
182	10	1	0	124
183	9	4	2	218
184	4	4	3	90
185	8	3	4	140
186	11	5	2	128
187	8	1	4	106
188	4	17	3	122
189	6	7	0	208
190	4	13	4	210
191	7	11	1	63
192	11	1	2	169
193	5	16	1	133
194	15	8	0	249
195	5	4	3	205
196	9	19	1	232
197	14	13	2	201
198	18	6	0	227
199	11	3	2	154
200	19	8	3	173
201	3	11	0	236
202	15	11	4	87
203	18	8	3	187
204	2	8	1	50
205	17	7	2	183
206	12	12	3	183
207	2	10	0	70
208	2	2	4	145
209	3	2	4	117
210	11	19	3	130
211	14	0	1	101
212	6	3	1	127
213	3	14	3	239
214	17	7	2	183
215	4	0	3	88
216	7	8	4	59
217	12	10	0	155
218	9	10	0	83
219	2	9	0	107
220	16	8	1	214
221	9	17	0	222
222	14	3	2	121
223	13	5	4	162
224	12	4	0	173
225	9	4	1	114
226	0	10	1	226
227	17	12	0	174
228	4	2	0	145
229	0	1	1	112
230	4	2	3	248
231	14	11	2	218
232	2	10	2	90
233	2	15	0	201
234	15	6	4	116
235	9	0	3	225
236	0	4	0	154
237	14	8	1	178
238	17	7	0	217
239	2	17	1	233
240	0	8	2	112
241	9	11	3	191
242	19	10	4	72
243	15	10	0	75
244	5	14	4	62
245	6	19	4	77
246	19	18	2	244
247	18	6	1	123
248	12	1	4	207
249	14	4	4	109
250	10	15	4	231
251	7	11	3	210
252	15	11	4	218
253	10	14	3	120
254	10	0	4	80
255	15	14	4	68
256	4	17	4	143
257	1	9	3	170
258	3	11	2	161
259	19	9	4	149
260	6	18	3	232
261	0	10	4	186
262	5	14	1	62
263	3	9	1	119
264	16	6	0	192
265	19	6	1	99
266	19	17	1	249
267	8	11	0	95
268	13	11	2	155
269	18	3	0	96
270	10	14	2	96
