#Fusion Events Log:
#evnt, fam1, fam2, gen, spliceLoc
0	17	11	1	215
1	17	10	3	101
2	11	4	4	52
3	1	15	1	205
4	15	4	3	96
5	13	7	1	210
6	1	0	0	191
7	13	14	4	109
8	6	1	1	169
9	6	9	3	54
10	9	0	0	114
11	19	18	1	185
12	8	6	0	172
13	15	1	2	85
14	18	18	2	177
15	12	16	3	85
16	10	1	1	198
17	17	9	1	107
18	6	10	3	192
19	9	9	4	189
20	4	12	4	150
21	4	14	1	69
22	13	13	3	141
23	18	7	4	181
24	11	14	2	70
25	6	14	2	158
26	14	5	0	239
27	18	12	0	216
28	11	2	2	158
29	1	8	2	184
30	19	4	3	132
31	4	12	2	214
32	3	2	4	249
33	18	11	4	121
34	15	9	2	51
35	18	5	2	187
36	16	5	2	214
37	0	2	2	230
38	9	3	0	248
39	2	14	2	106
40	18	1	3	219
41	5	9	1	195
42	12	0	1	178
43	3	4	3	55
44	6	0	0	199
45	2	0	4	198
46	3	10	4	122
47	9	6	1	245
48	2	6	2	88
49	9	4	0	136
50	8	17	0	82
51	19	2	3	172
52	11	16	1	83
53	2	10	4	180
54	1	17	1	133
55	6	1	1	247
56	3	7	0	158
57	2	9	4	103
58	15	14	2	81
59	17	14	4	180
60	0	13	0	221
61	8	11	1	157
62	15	14	2	226
63	8	8	2	152
