#Fusion Events Log:
#evnt, fam1, fam2, gen, spliceLoc
0	11	17	0	66
1	3	2	4	68
2	10	8	4	137
3	1	18	4	245
4	1	19	1	142
5	1	2	4	59
6	19	12	2	201
7	13	5	1	163
8	14	4	1	74
9	4	2	0	95
10	4	13	4	58
11	11	18	1	188
12	3	15	4	204
13	3	3	2	155
14	11	12	2	181
15	1	15	3	221
16	3	5	1	227
17	19	5	0	144
18	8	3	2	56
19	14	17	3	220
20	17	18	4	109
21	14	10	2	226
22	2	19	2	76
23	4	10	1	210
24	12	16	4	227
25	6	11	1	119
26	15	19	0	144
27	9	3	3	155
28	5	19	4	84
29	6	15	3	241
30	2	13	3	111
31	0	3	1	84
32	17	19	4	52
33	1	10	2	97
34	1	9	0	224
35	11	14	0	202
36	17	2	2	68
37	14	17	0	146
38	19	10	0	242
39	13	7	1	88
40	16	0	3	130
41	16	7	2	237
42	15	6	3	210
43	19	16	2	102
44	1	13	2	167
45	0	19	1	95
46	0	19	2	66
47	15	19	0	147
48	5	7	0	84
49	13	9	1	80
50	0	0	4	166
51	18	2	4	153
52	16	6	1	214
53	0	2	2	176
54	14	17	2	142
55	2	15	0	229
56	11	15	2	119
57	17	11	1	223
58	16	0	4	61
59	14	3	4	177
60	0	4	3	198
61	4	6	4	125
62	14	9	0	232
63	13	14	4	142
