#Fusion Events Log:
#evnt, fam1, fam2, gen, spliceLoc
0	11	17	4	238
1	14	13	2	193
2	13	12	3	146
3	13	6	0	172
4	16	10	1	171
5	0	11	0	214
6	16	9	3	223
7	12	8	3	101
8	13	7	0	110
9	8	12	0	109
10	3	0	1	242
11	11	19	0	51
12	2	15	0	141
13	17	2	4	118
14	15	0	3	64
15	16	6	1	58
16	17	12	4	180
17	2	12	3	200
18	16	4	2	131
19	0	15	3	188
20	13	3	2	101
21	16	10	3	214
22	13	10	3	209
23	5	2	1	132
24	1	10	3	215
25	12	8	2	164
26	7	3	1	245
27	5	6	2	74
28	9	14	4	211
29	3	13	1	200
30	10	4	4	121
31	13	7	2	178
32	4	15	4	162
33	10	15	2	185
34	13	7	2	145
35	13	1	0	126
36	17	18	2	60
37	19	16	3	235
38	5	7	0	175
39	11	14	0	165
40	15	1	3	129
41	11	17	3	82
42	12	17	4	76
43	10	2	4	224
44	17	16	2	241
45	9	2	4	85
46	16	11	3	84
47	5	4	0	226
48	3	11	2	165
49	5	6	1	66
50	5	11	2	120
51	6	10	0	225
52	16	15	2	121
53	5	11	1	75
54	1	12	2	71
55	18	1	0	157
56	2	11	3	190
57	12	11	1	96
58	16	12	1	177
59	14	18	2	245
60	8	15	3	205
61	4	5	1	239
62	16	5	0	219
63	11	2	0	82
64	17	2	4	247
65	17	9	0	55
66	10	18	2	170
67	18	7	0	206
68	8	17	1	84
69	19	0	2	93
70	15	2	2	70
71	4	9	0	57
72	15	10	4	175
73	4	3	4	52
74	14	18	1	223
75	2	0	2	246
76	19	13	3	186
77	7	14	3	92
78	11	7	2	221
79	10	5	2	195
80	8	9	1	142
81	4	7	2	177
82	17	15	1	53
83	7	13	2	85
84	8	5	0	102
85	12	7	0	56
86	18	17	0	119
87	14	6	3	237
88	10	19	1	75
89	12	3	0	174
90	13	1	2	109
91	3	12	0	245
92	8	17	0	207
93	0	3	3	77
94	10	0	1	50
95	15	15	2	207
96	5	3	4	148
97	18	16	4	153
98	1	3	1	200
99	6	19	2	249
100	10	7	2	96
101	15	13	4	155
102	10	17	0	111
103	19	15	1	170
104	1	16	0	55
105	0	5	2	122
106	10	5	4	100
107	6	2	3	205
108	12	9	4	138
109	0	16	1	176
110	19	1	1	68
111	1	17	0	94
112	15	3	1	55
113	4	6	3	74
114	12	6	2	51
115	8	1	1	114
116	17	14	4	157
117	10	11	2	195
118	7	11	1	244
119	13	2	2	137
120	19	0	0	139
121	2	11	2	97
122	10	4	4	122
123	11	2	3	193
124	7	19	4	94
125	19	5	0	180
126	15	9	2	144
127	0	14	1	187
