#Fusion Events Log:
#evnt, fam1, fam2, gen, spliceLoc
0	7	2	1	127
1	0	13	0	144
2	17	0	1	202
3	15	2	3	200
4	10	8	0	218
5	12	6	4	95
6	7	0	3	126
7	4	1	0	113
8	8	8	2	135
9	6	13	0	136
10	8	13	1	210
11	0	18	3	167
12	13	5	2	239
13	12	4	2	178
14	19	11	1	141
15	19	15	0	192
16	4	2	2	104
17	14	2	4	193
18	14	16	0	110
19	16	18	0	53
20	14	6	4	229
21	3	1	4	142
22	7	17	4	187
23	7	17	0	217
24	2	1	0	238
25	9	15	4	88
26	18	7	4	198
27	19	5	0	63
28	13	12	0	200
29	3	14	2	108
30	17	4	3	117
31	8	1	2	211
32	4	11	4	170
33	14	5	0	128
34	1	1	4	230
35	15	11	2	66
36	4	16	0	60
37	2	0	1	147
38	8	9	1	99
39	3	9	2	84
40	0	4	1	133
41	14	1	0	110
42	8	7	2	86
43	7	16	0	250
44	16	0	1	230
45	14	19	4	58
46	0	6	1	80
47	15	0	1	76
48	12	6	2	107
49	5	14	1	124
50	18	11	1	196
51	7	15	0	236
52	8	9	0	159
53	10	6	4	149
54	10	1	2	246
55	8	4	2	155
56	17	6	0	112
57	6	8	0	73
58	5	2	4	168
59	4	4	1	162
60	15	17	3	228
61	1	16	1	81
62	3	18	3	168
63	8	10	1	196
64	11	14	4	66
65	2	4	4	105
66	15	1	3	220
67	14	17	2	55
68	2	12	1	210
69	3	16	1	242
70	2	10	0	228
71	0	4	1	200
72	7	7	4	216
73	4	4	2	171
74	18	2	4	70
75	4	18	0	144
76	4	8	0	91
77	7	3	0	81
78	8	17	0	239
79	1	4	3	106
80	4	14	2	52
81	11	10	0	61
82	13	2	3	169
83	4	15	0	104
84	8	7	3	230
85	0	18	3	231
86	10	11	3	113
87	15	17	0	51
88	14	8	3	236
89	3	2	2	207
90	18	4	1	187
91	7	5	2	155
92	3	10	3	224
93	6	19	3	193
94	1	0	3	83
95	1	5	1	157
96	6	8	2	89
97	14	12	4	50
98	4	3	4	109
99	3	10	2	118
100	16	3	1	163
101	15	17	3	77
102	1	3	1	106
103	10	10	4	65
104	1	2	3	148
105	4	7	3	112
106	1	17	2	240
107	19	9	2	215
108	18	14	3	175
109	7	11	3	135
110	7	16	0	167
111	6	2	4	92
112	7	9	0	104
113	5	9	0	110
114	11	8	3	144
115	4	12	4	63
116	18	11	4	142
117	8	15	2	163
118	17	11	4	88
119	9	18	4	140
120	18	4	1	207
121	14	11	1	74
122	19	2	2	78
123	8	13	4	166
124	7	4	3	172
125	18	0	2	180
126	6	5	0	201
127	14	16	1	222
